id,mac_src,ip_src,tam_src,fecha,hora
22089,02:00:6d:73:62:62,172.217.12.138,44,2023-07-24,13:47:54
22090,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:47:54
22091,02:00:54:74:68:72,192.168.117.2,557,2023-07-24,13:47:54
22092,02:00:6d:73:62:62,172.217.12.138,1278,2023-07-24,13:47:54
22093,02:00:54:74:68:72,192.168.117.2,68,2023-07-24,13:47:54
22094,02:00:6d:73:62:62,172.217.12.138,1278,2023-07-24,13:47:54
22095,02:00:54:74:68:72,192.168.117.2,68,2023-07-24,13:47:54
22096,02:00:6d:73:62:62,172.217.12.138,40,2023-07-24,13:47:54
22097,02:00:6d:73:62:62,172.217.14.110,53,2023-07-24,13:47:54
22098,02:00:6d:73:62:62,172.217.12.138,1278,2023-07-24,13:47:54
22099,02:00:54:74:68:72,192.168.117.2,68,2023-07-24,13:47:54
22100,02:00:6d:73:62:62,172.217.12.138,710,2023-07-24,13:47:54
22101,02:00:54:74:68:72,192.168.117.2,192,2023-07-24,13:47:54
22102,02:00:54:74:68:72,192.168.117.2,1274,2023-07-24,13:47:54
22103,02:00:54:74:68:72,192.168.117.2,1051,2023-07-24,13:47:54
22104,02:00:6d:73:62:62,172.217.12.138,1278,2023-07-24,13:47:54
22105,02:00:54:74:68:72,192.168.117.2,187,2023-07-24,13:47:54
22106,02:00:6d:73:62:62,172.217.12.138,138,2023-07-24,13:47:54
22107,02:00:54:74:68:72,192.168.117.2,1278,2023-07-24,13:47:54
22108,02:00:6d:73:62:62,172.217.12.138,1008,2023-07-24,13:47:54
22109,02:00:6d:73:62:62,172.217.12.138,150,2023-07-24,13:47:54
22110,02:00:6d:73:62:62,172.217.12.138,51,2023-07-24,13:47:54
22111,02:00:54:74:68:72,192.168.117.2,61,2023-07-24,13:47:54
22112,02:00:6d:73:62:62,172.217.12.138,50,2023-07-24,13:47:54
22113,02:00:54:74:68:72,192.168.117.2,61,2023-07-24,13:47:54
22114,02:00:54:74:68:72,192.168.117.2,62,2023-07-24,13:47:54
22115,02:00:6d:73:62:62,172.217.12.138,53,2023-07-24,13:47:54
22116,02:00:6d:73:62:62,172.217.12.138,1500,2023-07-24,13:47:54
22117,02:00:6d:73:62:62,172.217.12.138,1500,2023-07-24,13:47:54
22118,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:47:54
22119,02:00:6d:73:62:62,172.217.12.138,1320,2023-07-24,13:47:54
22120,02:00:6d:73:62:62,172.217.12.138,1500,2023-07-24,13:47:54
22121,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:47:54
22122,02:00:6d:73:62:62,172.217.12.138,1500,2023-07-24,13:47:54
22123,02:00:6d:73:62:62,172.217.12.138,1500,2023-07-24,13:47:54
22124,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:47:54
22125,02:00:6d:73:62:62,172.217.12.138,1465,2023-07-24,13:47:54
22126,02:00:54:74:68:72,192.168.117.2,114,2023-07-24,13:47:54
22127,02:00:6d:73:62:62,172.217.12.138,40,2023-07-24,13:47:54
22128,02:00:6d:73:62:62,172.217.12.138,55,2023-07-24,13:47:54
22129,02:00:6d:73:62:62,172.217.12.138,942,2023-07-24,13:47:54
22130,02:00:54:74:68:72,192.168.117.2,63,2023-07-24,13:47:54
22131,02:00:6d:73:62:62,172.217.12.138,96,2023-07-24,13:47:54
22132,02:00:54:74:68:72,192.168.117.2,60,2023-07-24,13:47:54
22133,02:00:54:74:68:72,192.168.117.2,486,2023-07-24,13:47:54
22134,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:47:54
22135,02:00:6d:73:62:62,172.217.12.138,1036,2023-07-24,13:47:54
22136,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:47:55
22137,02:00:6d:73:62:62,172.217.12.138,55,2023-07-24,13:47:55
22138,02:00:54:74:68:72,192.168.117.2,60,2023-07-24,13:47:55
22139,02:00:6d:73:62:62,172.217.12.138,621,2023-07-24,13:47:55
22140,02:00:54:74:68:72,192.168.117.2,63,2023-07-24,13:47:55
22141,02:00:6d:73:62:62,172.217.12.138,224,2023-07-24,13:47:55
22142,02:00:54:74:68:72,192.168.117.2,60,2023-07-24,13:47:55
22143,02:00:6d:73:62:62,172.217.12.138,52,2023-07-24,13:47:55
22144,02:00:6d:73:62:62,172.217.12.138,50,2023-07-24,13:47:55
22145,02:00:54:74:68:72,192.168.117.2,61,2023-07-24,13:47:55
22146,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:47:55
22147,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:47:56
22148,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:47:57
22149,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:47:58
22150,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:47:59
22151,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:48:00
22152,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:01
22153,02:00:6d:73:62:62,172.217.12.138,40,2023-07-24,13:48:01
22154,02:00:6d:73:62:62,172.217.12.138,40,2023-07-24,13:48:01
22155,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:01
22156,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:48:01
22157,02:00:54:74:68:72,192.168.117.2,60,2023-07-24,13:48:02
22158,02:00:6d:73:62:62,192.168.117.1,76,2023-07-24,13:48:02
22159,02:00:54:74:68:72,192.168.117.2,52,2023-07-24,13:48:02
22160,02:00:6d:73:62:62,142.251.2.108,44,2023-07-24,13:48:02
22161,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:02
22162,02:00:6d:73:62:62,142.251.2.108,125,2023-07-24,13:48:02
22163,02:00:54:74:68:72,192.168.117.2,118,2023-07-24,13:48:02
22164,02:00:6d:73:62:62,192.168.117.1,118,2023-07-24,13:48:02
22165,02:00:54:74:68:72,192.168.117.2,118,2023-07-24,13:48:02
22166,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:02
22167,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:48:02
22168,02:00:54:74:68:72,192.168.117.2,118,2023-07-24,13:48:03
22169,02:00:54:74:68:72,192.168.117.2,64,2023-07-24,13:48:03
22170,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:03
22171,02:00:54:74:68:72,192.168.117.2,52,2023-07-24,13:48:03
22172,02:00:6d:73:62:62,142.250.189.3,44,2023-07-24,13:48:03
22173,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:03
22174,02:00:54:74:68:72,192.168.117.2,807,2023-07-24,13:48:03
22175,02:00:6d:73:62:62,142.250.189.3,40,2023-07-24,13:48:03
22176,02:00:6d:73:62:62,142.251.2.108,210,2023-07-24,13:48:03
22177,02:00:54:74:68:72,192.168.117.2,50,2023-07-24,13:48:03
22178,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:03
22179,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:48:03
22180,02:00:54:74:68:72,192.168.117.2,57,2023-07-24,13:48:04
22181,02:00:6d:73:62:62,142.250.176.10,52,2023-07-24,13:48:04
22182,02:00:6d:73:62:62,142.251.2.108,70,2023-07-24,13:48:04
22183,02:00:54:74:68:72,192.168.117.2,557,2023-07-24,13:48:04
22184,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:04
22185,02:00:6d:73:62:62,142.250.176.10,204,2023-07-24,13:48:04
22186,02:00:54:74:68:72,192.168.117.2,75,2023-07-24,13:48:04
22187,02:00:54:74:68:72,192.168.117.2,75,2023-07-24,13:48:04
22188,02:00:6d:73:62:62,142.250.176.10,40,2023-07-24,13:48:04
22189,02:00:6d:73:62:62,142.250.176.10,40,2023-07-24,13:48:04
22190,02:00:6d:73:62:62,142.250.189.3,416,2023-07-24,13:48:04
22191,02:00:54:74:68:72,192.168.117.2,114,2023-07-24,13:48:04
22192,02:00:54:74:68:72,192.168.117.2,138,2023-07-24,13:48:04
22193,02:00:54:74:68:72,192.168.117.2,676,2023-07-24,13:48:04
22194,02:00:6d:73:62:62,142.250.189.3,40,2023-07-24,13:48:04
22195,02:00:6d:73:62:62,142.250.189.3,40,2023-07-24,13:48:04
22196,02:00:6d:73:62:62,142.250.189.3,40,2023-07-24,13:48:04
22197,02:00:6d:73:62:62,142.251.2.108,1500,2023-07-24,13:48:04
22198,02:00:6d:73:62:62,142.251.2.108,1500,2023-07-24,13:48:04
22199,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:04
22200,02:00:6d:73:62:62,142.251.2.108,1415,2023-07-24,13:48:04
22201,02:00:54:74:68:72,192.168.117.2,120,2023-07-24,13:48:04
22202,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:04
22203,02:00:54:74:68:72,192.168.117.2,86,2023-07-24,13:48:04
22204,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:04
22205,02:00:6d:73:62:62,142.250.189.3,1029,2023-07-24,13:48:04
22206,02:00:54:74:68:72,192.168.117.2,71,2023-07-24,13:48:04
22207,02:00:6d:73:62:62,142.250.189.3,40,2023-07-24,13:48:04
22208,02:00:6d:73:62:62,142.250.189.3,646,2023-07-24,13:48:04
22209,02:00:6d:73:62:62,142.250.189.3,79,2023-07-24,13:48:04
22210,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:04
22211,02:00:54:74:68:72,192.168.117.2,79,2023-07-24,13:48:04
22212,02:00:6d:73:62:62,142.250.189.3,40,2023-07-24,13:48:04
22213,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:48:04
22214,02:00:6d:73:62:62,142.251.2.108,829,2023-07-24,13:48:05
22215,02:00:54:74:68:72,192.168.117.2,131,2023-07-24,13:48:05
22216,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:05
22217,02:00:54:74:68:72,192.168.117.2,65,2023-07-24,13:48:05
22218,02:00:6d:73:62:62,142.251.2.108,82,2023-07-24,13:48:05
22219,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:05
22220,02:00:6d:73:62:62,192.168.117.1,81,2023-07-24,13:48:05
22221,02:00:54:74:68:72,192.168.117.2,52,2023-07-24,13:48:05
22222,02:00:6d:73:62:62,13.107.5.93,44,2023-07-24,13:48:05
22223,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:05
22224,02:00:54:74:68:72,192.168.117.2,574,2023-07-24,13:48:05
22225,02:00:6d:73:62:62,13.107.5.93,40,2023-07-24,13:48:05
22226,02:00:54:74:68:72,192.168.117.2,116,2023-07-24,13:48:05
22227,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:05
22228,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:48:05
22229,02:00:6d:73:62:62,142.251.2.108,135,2023-07-24,13:48:06
22230,02:00:54:74:68:72,192.168.117.2,101,2023-07-24,13:48:06
22231,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:06
22232,02:00:6d:73:62:62,13.107.5.93,185,2023-07-24,13:48:06
22233,02:00:54:74:68:72,192.168.117.2,584,2023-07-24,13:48:06
22234,02:00:6d:73:62:62,13.107.5.93,40,2023-07-24,13:48:06
22235,02:00:6d:73:62:62,142.251.2.108,135,2023-07-24,13:48:06
22236,02:00:54:74:68:72,192.168.117.2,68,2023-07-24,13:48:06
22237,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:06
22238,02:00:6d:73:62:62,13.107.5.93,1500,2023-07-24,13:48:06
22239,02:00:6d:73:62:62,13.107.5.93,282,2023-07-24,13:48:06
22240,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:06
22241,02:00:6d:73:62:62,13.107.5.93,40,2023-07-24,13:48:06
22242,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:06
22243,02:00:54:74:68:72,192.168.117.2,71,2023-07-24,13:48:06
22244,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:48:06
22245,02:00:6d:73:62:62,13.107.5.93,40,2023-07-24,13:48:06
22246,02:00:6d:73:62:62,13.107.5.93,40,2023-07-24,13:48:06
22247,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:48:06
22248,02:00:6d:73:62:62,142.251.2.108,136,2023-07-24,13:48:07
22249,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22250,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22251,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22252,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22253,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22254,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22255,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22256,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22257,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22258,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22259,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22260,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22261,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22262,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22263,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22264,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22265,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22266,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22267,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22268,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22269,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22270,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22271,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22272,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22273,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22274,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22275,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22276,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22277,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22278,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22279,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22280,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22281,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22282,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22283,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22284,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22285,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22286,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22287,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22288,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22289,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22290,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22291,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22292,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22293,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22294,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22295,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22296,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22297,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22298,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22299,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22300,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22301,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22302,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22303,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22304,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22305,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22306,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22307,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22308,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22309,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22310,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22311,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22312,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22313,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22314,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22315,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22316,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22317,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22318,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22319,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22320,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22321,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22322,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22323,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22324,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22325,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22326,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22327,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22328,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22329,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22330,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22331,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22332,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22333,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22334,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22335,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22336,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22337,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22338,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22339,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22340,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22341,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22342,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22343,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22344,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22345,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22346,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22347,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22348,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22349,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22350,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22351,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22352,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22353,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22354,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22355,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22356,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22357,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22358,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22359,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22360,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22361,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22362,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22363,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22364,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22365,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22366,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22367,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22368,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22369,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22370,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22371,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22372,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22373,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22374,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22375,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22376,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22377,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22378,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22379,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22380,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22381,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22382,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22383,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22384,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22385,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22386,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22387,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22388,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22389,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22390,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22391,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22392,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22393,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22394,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22395,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22396,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22397,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22398,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22399,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22400,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22401,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22402,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22403,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22404,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22405,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22406,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22407,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22408,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22409,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22410,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22411,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22412,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:07
22413,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:07
22414,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22415,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22416,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22417,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22418,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22419,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22420,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22421,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22422,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22423,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22424,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22425,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22426,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22427,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22428,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22429,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22430,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22431,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22432,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22433,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22434,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22435,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22436,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22437,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22438,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22439,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22440,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22441,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22442,02:00:6d:73:62:62,142.251.2.108,40,2023-07-24,13:48:08
22443,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22444,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22445,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22446,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
22447,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:48:08
